,Departure Date,Buffalo Load,Buffalo Loss,Buffalo Pct,Cattle Load,Cattle Loss,Cattle Pct,Sheep Load,Sheep Loss,Sheep Pct,Duration (days)
1310,Jan-18,,,,3217.0,3.0,0.0009,,,,13
1311,Jan-18,,,,6195.0,7.0,0.0011,,,,5
1312,Jan-18,,,,2461.0,0.0,0.0,,,,7
1313,Jan-18,,,,4607.0,2.0,0.0004,9393.0,184.0,0.0196,20
1314,Jan-18,,,,2072.0,5.0,0.0024,,,,13
1315,Jan-18,,,,3795.0,8.0,0.0021,,,,17
1316,Jan-18,,,,2445.0,2.0,0.0008,15420.0,164.0,0.0106,23
1317,Jan-18,,,,2424.0,9.0,0.0037,,,,12
1318,Jan-18,,,,1570.0,29.0,0.0185,,,,9
1319,Jan-18,,,,3225.0,1.0,0.0003,,,,8
1320,Jan-18,,,,2674.0,1.0,0.0004,,,,9
1321,Jan-18,,,,2616.0,1.0,0.0004,,,,13
1322,Jan-18,,,,50.0,0.0,0.0,80638.0,361.0,0.0045,22
1323,Feb-18,,,,2826.0,1.0,0.0004,,,,11
1324,Feb-18,,,,13723.0,60.0,0.0044,16003.0,178.0,0.0111,36
1325,Feb-18,,,,8148.0,30.0,0.0037,72940.0,435.0,0.006,31
1326,Feb-18,,,,2031.0,0.0,0.0,,,,5
1327,Feb-18,,,,2478.0,1.0,0.0004,,,,6
1328,Feb-18,,,,6480.0,4.0,0.0006,,,,11
1329,Feb-18,,,,3962.0,0.0,0.0,,,,5
1330,Feb-18,,,,3750.0,2.0,0.0005,,,,10
1331,Feb-18,,,,1393.0,1.0,0.0007,4500.0,25.0,0.0056,10
1332,Feb-18,,,,2761.0,3.0,0.0011,,,,9
1333,Feb-18,,,,3229.0,2.0,0.0006,,,,15
1334,Feb-18,,,,3365.0,4.0,0.0012,,,,7
1335,Feb-18,,,,896.0,1.0,0.0011,,,,7
1336,Feb-18,,,,2410.0,3.0,0.0012,,,,13
1337,Feb-18,,,,3727.0,6.0,0.0016,,,,26
1338,Feb-18,173.0,0.0,0.0,2781.0,0.0,0.0,,,,7
1339,Feb-18,,,,2828.0,2.0,0.0007,,,,7
1340,Feb-18,,,,1338.0,3.0,0.0022,,,,14
1341,Feb-18,,,,72.0,0.0,0.0,74863.0,665.0,0.0089,17
1342,Feb-18,,,,3059.0,2.0,0.0007,,,,9
1343,Feb-18,,,,2714.0,1.0,0.0004,,,,12
1344,Feb-18,,,,2343.0,17.0,0.0073,,,,11
1345,Mar-18,,,,5576.0,6.0,0.0011,,,,12
1346,Mar-18,,,,3485.0,3.0,0.0009,,,,7
1347,Mar-18,,,,2098.0,1.0,0.0005,,,,5
1348,Mar-18,,,,4608.0,13.0,0.0028,9683.0,33.0,0.0034,20
1349,Mar-18,,,,6286.0,12.0,0.0019,,,,21
1350,Mar-18,,,,3926.0,0.0,0.0,,,,5
1351,Mar-18,,,,2727.0,1.0,0.0004,,,,8
1352,Mar-18,,,,2812.0,1.0,0.0004,,,,7
1353,Mar-18,,,,3919.0,1.0,0.0003,,,,7
1354,Mar-18,,,,1497.0,1.0,0.0007,,,,17
1355,Mar-18,,,,2161.0,10.0,0.0046,,,,10
1356,Mar-18,94.0,0.0,0.0,2689.0,5.0,0.0019,,,,9
1357,Mar-18,,,,343.0,1.0,0.0029,69928.0,366.0,0.0052,23
1358,Mar-18,,,,5728.0,14.0,0.0024,,,,27
1359,Mar-18,,,,3234.0,3.0,0.0009,,,,6
1360,Mar-18,,,,1480.0,2.0,0.0014,,,,7
1361,Mar-18,,,,3647.0,0.0,0.0,,,,5
1362,Mar-18,,,,229.0,0.0,0.0,82635.0,428.0,0.0052,31
1363,Mar-18,,,,2454.0,1.0,0.0004,,,,10
1364,Mar-18,,,,2008.0,0.0,0.0,,,,10
1365,Mar-18,,,,3864.0,6.0,0.0016,,,,14
1366,Mar-18,,,,1559.0,13.0,0.0083,,,,16
1367,Mar-18,,,,2152.0,6.0,0.0028,,,,11
1368,Mar-18,,,,2398.0,5.0,0.0021,,,,21
1369,Mar-18,,,,3298.0,1.0,0.0003,,,,11
1370,Mar-18,,,,2421.0,3.0,0.0012,,,,11
1371,Mar-18,,,,2561.0,1.0,0.0004,,,,8
1372,Apr-18,,,,3351.0,5.0,0.0015,,,,12
1373,Apr-18,,,,8104.0,9.0,0.0011,73836.0,315.0,0.0043,29
1374,Apr-18,,,,3047.0,1.0,0.0003,,,,6
1375,Apr-18,,,,1500.0,0.0,0.0,,,,11
1376,Apr-18,,,,5867.0,4.0,0.0007,,,,14
1377,Apr-18,,,,1909.0,7.0,0.0037,,,,18
1378,Apr-18,,,,17099.0,29.0,0.0017,,,,38
1379,Apr-18,,,,1499.0,3.0,0.002,,,,19
1380,Apr-18,,,,2520.0,1.0,0.0004,,,,7
1381,Apr-18,,,,2381.0,3.0,0.0013,,,,9
1382,Apr-18,,,,1547.0,2.0,0.0013,,,,14
1383,Apr-18,,,,4000.0,1.0,0.0003,,,,17
1384,Apr-18,,,,1968.0,0.0,0.0,,,,11
1385,Apr-18,,,,5336.0,2.0,0.0004,,,,14
1386,Apr-18,,,,3016.0,3.0,0.001,,,,9
1387,Apr-18,61.0,1.0,0.0164,2056.0,3.0,0.0015,,,,9
1388,Apr-18,,,,2840.0,1.0,0.0004,,,,6
1389,Apr-18,387.0,0.0,0.0,2421.0,1.0,0.0004,,,,6
1390,Apr-18,,,,2423.0,5.0,0.0021,,,,11
1391,Apr-18,,,,6208.0,3.0,0.0005,,,,9
1392,Apr-18,,,,2269.0,11.0,0.0048,,,,21
1393,Apr-18,,,,2637.0,2.0,0.0008,,,,6
1394,Apr-18,,,,5799.0,15.0,0.0026,62668.0,169.0,0.0027,29
1395,Apr-18,,,,228.0,0.0,0.0,65344.0,222.0,0.0034,21
1396,May-18,,,,1832.0,1.0,0.0005,,,,8
1397,May-18,,,,,,,15326.0,46.0,0.003,16
1398,May-18,,,,2175.0,1.0,0.0005,,,,12
1399,May-18,,,,4029.0,7.0,0.0017,,,,14
1400,May-18,,,,2923.0,1.0,0.0003,,,,6
1401,May-18,,,,1733.0,1.0,0.0006,,,,9
1402,May-18,,,,4306.0,27.0,0.0063,,,,10
1403,May-18,,,,2409.0,3.0,0.0012,,,,10
1404,May-18,,,,11160.0,3.0,0.0003,,,,12
1405,May-18,64.0,0.0,0.0,1812.0,0.0,0.0,,,,9
1406,May-18,,,,263.0,0.0,0.0,69117.0,609.0,0.0088,31
1407,May-18,,,,2410.0,6.0,0.0025,,,,10
1408,May-18,,,,5392.0,2.0,0.0004,,,,11
1409,May-18,,,,1799.0,10.0,0.0056,,,,15
1410,May-18,,,,3539.0,1.0,0.0003,,,,6
1411,May-18,,,,2352.0,2.0,0.0009,,,,5
1412,May-18,,,,1895.0,2.0,0.0011,,,,9
1413,May-18,,,,2326.0,6.0,0.0026,,,,14
1414,May-18,,,,2903.0,3.0,0.001,,,,5
1415,May-18,,,,1500.0,0.0,0.0,,,,16
1416,May-18,,,,2007.0,0.0,0.0,,,,8
1417,May-18,,,,6518.0,5.0,0.0008,,,,18
1418,May-18,,,,3466.0,0.0,0.0,,,,5
1419,May-18,,,,1887.0,1.0,0.0005,,,,9
1420,May-18,,,,2425.0,0.0,0.0,,,,7
1421,May-18,483.0,0.0,0.0,1303.0,2.0,0.0015,,,,9
1422,May-18,,,,3180.0,46.0,0.0145,,,,17
1423,Jun-18,,,,6559.0,3.0,0.0005,,,,9
1424,Jun-18,,,,1866.0,0.0,0.0,,,,5
1425,Jun-18,,,,3741.0,8.0,0.0021,,,,16
1426,Jun-18,,,,2031.0,6.0,0.0029,,,,15
1427,Jun-18,,,,1919.0,4.0,0.0021,,,,10
1428,Jun-18,,,,2540.0,17.0,0.0067,,,,17
1429,Jun-18,,,,1999.0,0.0,0.0,,,,6
1430,Jun-18,,,,104.0,0.0,0.0,57428.0,311.0,0.0054,21
1431,Jun-18,,,,3688.0,1.0,0.0003,,,,4
1432,Jun-18,,,,1695.0,5.0,0.0029,,,,12
1433,Jun-18,,,,1982.0,1.0,0.0005,,,,8
1434,Jun-18,,,,1294.0,1.0,0.0008,,,,12
1435,Jun-18,,,,2527.0,2.0,0.0007,,,,8
1436,Jun-18,,,,3782.0,0.0,0.0,,,,5
1437,Jun-18,,,,2661.0,0.0,0.0,,,,6
1438,May-18,150.0,0.0,0.0,2973.0,0.0,0.0,,,,11
1439,May-18,,,,3184.0,0.0,0.0,,,,7
1440,May-18,,,,3008.0,0.0,0.0,68039.0,168.0,0.0025,24
1441,Jun-18,,,,3695.0,1.0,0.0003,9227.0,17.0,0.0018,22
1442,Jun-18,,,,1949.0,13.0,0.0067,,,,20
1443,Jun-18,,,,6415.0,3.0,0.0005,,,,12
1444,Jun-18,,,,1613.0,3.0,0.0019,,,,11
1445,Jun-18,,,,3232.0,15.0,0.0046,,,,21
1446,Jun-18,,,,2248.0,4.0,0.0017,,,,9
1447,Jun-18,,,,1834.0,0.0,0.0,,,,8
1448,Jun-18,405.0,3.0,0.0074,1522.0,2.0,0.0013,,,,11
1449,Jun-18,,,,2439.0,3.0,0.0012,,,,11
1450,Jun-18,,,,6061.0,0.0,0.0,,,,5
1451,Jun-18,,,,3185.0,2.0,0.0006,,,,17
1452,Jun-18,,,,3833.0,1.0,0.0003,,,,5
1453,Jun-18,,,,3368.0,0.0,0.0,,,,13
1454,Jun-18,,,,4001.0,2.0,0.0005,,,,12
1455,Jul-18,254.0,0.0,0.0,2139.0,1.0,0.0004,,,,6
1456,Jul-18,,,,6408.0,4.0,0.0006,,,,11
1457,Jul-18,,,,5004.0,1.0,0.0002,,,,6
1458,Jul-18,,,,1816.0,0.0,0.0,,,,6
1459,Jul-18,,,,1320.0,0.0,0.0,,,,14
1460,Jul-18,,,,6382.0,1.0,0.0001,,,,8
1461,Jul-18,101.0,2.0,0.02,1070.0,2.0,0.002,,,,12
1462,Jul-18,,,,2192.0,33.0,0.0151,,,,19
1463,Jul-18,,,,6172.0,1.0,0.0002,,,,7
1464,Jul-18,,,,3192.0,0.0,0.0,,,,7
1465,Jul-18,,,,1251.0,0.0,0.0,,,,11
1466,Jul-18,,,,1597.0,1.0,0.0006,,,,7
1467,Jul-18,,,,1644.0,5.0,0.0031,,,,13
1468,Jul-18,,,,2661.0,0.0,0.0,,,,7
1469,Jul-18,,,,2388.0,7.0,0.0029,,,,14
1470,Jul-18,,,,3767.0,0.0,0.0,,,,6
1471,Jul-18,,,,1800.0,2.0,0.002,,,,4
1472,Jul-18,,,,3866.0,8.0,0.0021,,,,17
1473,Jul-18,,,,6959.0,2.0,0.0002,,,,9
1474,Jul-18,,,,2271.0,2.0,0.00088,,,,13
1475,Jul-18,,,,3705.0,2.0,0.0005,,,,17
1476,Jul-18,,,,6164.0,2.0,0.0003,,,,8
1477,Jul-18,,,,6309.0,6.0,0.00095,,,,11
1478,Jul-18,146.0,2.0,0.0137,1986.0,5.0,0.0025,,,,12
1479,Jul-18,,,,2411.0,7.0,0.0029,,,,8
1480,Jul-18,,,,2568.0,1.0,0.0004,,,,6
1481,Aug-18,,,,1825.0,1.0,0.0005,,,,8
1482,Aug-18,,,,3975.0,0.0,0.0,,,,16
1483,Aug-18,,,,6393.0,0.0,0.0,,,,10
1484,Aug-18,417.0,3.0,0.0072,1260.0,4.0,0.003,,,,11
1485,Aug-18,300.0,0.0,0.0,1536.0,0.0,0.0,,,,11
1486,Aug-18,,,,6188.0,4.0,0.0006,,,,5
1487,Aug-18,,,,1350.0,0.0,0.0,,,,16
1488,Aug-18,,,,2441.0,1.0,0.0004,,,,7
1489,Aug-18,,,,3093.0,0.0,0.0,,,,7
1490,Aug-18,,,,4014.0,0.0,0.0,,,,8
1491,Aug-18,,,,19057.0,19.0,0.00099,,,,13
1492,Aug-18,,,,2644.0,0.0,0.0,,,,5
1493,Aug-18,,,,2455.0,2.0,0.0008,,,,11
1494,Aug-18,,,,2333.0,5.0,0.0021,,,,11
1495,Aug-18,,,,1848.0,2.0,0.001,,,,11
1496,Aug-18,,,,6489.0,3.0,0.0005,,,,11
1497,Aug-18,,,,6618.0,0.0,0.0,,,,9
1498,Aug-18,,,,3693.0,1.0,0.0003,,,,13
1499,Aug-18,,,,2190.0,3.0,0.0013,,,,15
1500,Aug-18,,,,3661.0,3.0,0.0008,,,,9
1501,Aug-18,,,,2314.0,1.0,0.0004,,,,11
1502,Aug-18,487.0,6.0,0.012320000000000001,1653.0,2.0,0.00123,,,,12
1503,Aug-18,,,,2534.0,1.0,0.0004,,,,7
1504,Aug-18,,,,1733.0,0.0,0.0,,,,8
1505,Aug-18,,,,1129.0,2.0,0.0017699999999999999,,,,12
1506,Aug-18,,,,3579.0,1.0,0.0003,,,,18
1507,Aug-18,,,,2647.0,1.0,0.0003,,,,7
1508,Aug-18,,,,6226.0,14.0,0.0019,,,,21
1509,Aug-18,,,,1514.0,3.0,0.002,,,,10
1510,Aug-18,,,,2396.0,6.0,0.0025,,,,11
1511,Sep-18,,,,3615.0,0.0,0.0,,,,6
1512,Sep-18,,,,2460.0,4.0,0.0016,,,,11
1513,Sep-18,296.0,0.0,0.0,2347.0,10.0,0.004,,,,9
1514,Sep-18,,,,4666.0,0.0,0.0,,,,12
1515,Sep-18,,,,2483.0,2.0,0.0008,,,,9
1516,Sep-18,,,,6841.0,4.0,0.0006,,,,20
1517,Sep-18,,,,3857.0,4.0,0.001,,,,19
1518,Sep-18,312.0,1.0,0.0032,4907.0,1.0,0.0002,,,,9
1519,Sep-18,312.0,1.0,0.0032,4907.0,1.0,0.0002,,,,9
1520,Sep-18,,,,1350.0,1.0,0.0007,,,,14
1521,Sep-18,,,,1826.0,1.0,0.0006,,,,14
1522,Sep-18,,,,3002.0,0.0,0.0,,,,7
1523,Sep-18,440.0,1.0,0.0023,1018.0,2.0,0.002,,,,15
1524,Sep-18,,,,18717.0,13.0,0.0007,,,,18
1525,Sep-18,199.0,0.0,0.0,3278.0,0.0,0.0,,,,5
1526,Sep-18,,,,5901.0,4.0,0.0007,,,,20
1527,Sep-18,,,,2009.0,4.0,0.002,,,,11
1528,Sep-18,,,,1648.0,8.0,0.0048,,,,7
1529,Sep-18,,,,9997.0,7.0,0.0007,21337.0,28.0,0.0013,18
1530,Sep-18,,,,2858.0,2.0,0.0007,,,,6
1531,Sep-18,,,,2714.0,1.0,0.0003,,,,4
1532,Sep-18,,,,5056.0,0.0,0.0,,,,7
1533,Sep-18,,,,2525.0,1.0,0.0003,,,,11
1534,Sep-18,,,,1952.0,1.0,0.0005,,,,15
1535,Sep-18,,,,6582.0,6.0,0.0009,,,,9
1536,Oct-18,,,,3122.0,1.0,0.0003,,,,8
1537,Oct-18,,,,3752.0,3.0,0.0008,,,,17
1538,Oct-18,,,,6222.0,5.0,0.0008,,,,14
1539,Oct-18,,,,3863.0,1.0,0.0003,,,,16
1540,Oct-18,,,,2621.0,1.0,0.0003,,,,6
1541,Oct-18,,,,4984.0,1.0,0.0002,,,,7
1542,Oct-18,,,,1404.0,13.0,0.0093,,,,9
1543,Oct-18,,,,2063.0,1.0,0.0005,,,,11
1544,Oct-18,,,,3817.0,0.0,0.0,,,,6
1545,Oct-18,,,,2385.0,3.0,0.0013,,,,14
1546,Oct-18,,,,1150.0,4.0,0.0035,,,,11
1547,Oct-18,,,,2082.0,4.0,0.0019,,,,14
1548,Oct-18,,,,1950.0,0.0,0.0,,,,11
1549,Oct-18,,,,3629.0,9.0,0.0025,,,,12
1550,Oct-18,,,,2737.0,0.0,0.0,,,,8
1551,Oct-18,,,,12250.0,7.0,0.00057,,,,11
1552,Oct-18,,,,2592.0,3.0,0.0011,,,,13
1553,Oct-18,,,,3078.0,1.0,0.0003,,,,7
1554,Oct-18,,,,1440.0,2.0,0.0014,,,,17
1555,Oct-18,,,,19248.0,15.0,0.0008,,,,14
1556,Oct-18,,,,3785.0,0.0,0.0,,,,5
1557,Oct-18,,,,3436.0,8.0,0.0023,,,,17
1558,Oct-18,,,,2571.0,2.0,0.0008,,,,7
1559,Oct-18,,,,2363.0,0.0,0.0,,,,8
1560,Oct-18,,,,6073.0,3.0,0.00049,,,,11
1561,Oct-18,,,,6197.0,9.0,0.0015,,,,19
1562,Oct-18,,,,1879.0,1.0,0.0005,,,,10
1563,Oct-18,,,,3309.0,4.0,0.0012,,,,14
1564,Oct-18,,,,6306.0,2.0,0.00032,,,,5
1565,Oct-18,,,,1975.0,1.0,0.0005,,,,16
1566,Oct-18,,,,2584.0,3.0,0.0011,,,,8
1567,Nov-18,,,,2860.0,0.0,0.0,,,,7
1568,Nov-18,500.0,1.0,0.002,1736.0,2.0,0.0012,,,,11
1569,Nov-18,,,,6582.0,2.0,0.0003,,,,21
1570,Nov-18,,,,3129.0,2.0,0.0006,,,,7
1571,Nov-18,449.0,2.0,0.0044,826.0,1.0,0.0012,,,,12
1572,Nov-18,,,,3610.0,0.0,0.0,,,,8
1573,Nov-18,,,,1639.0,4.0,0.0024,,,,11
1574,Nov-18,,,,,,,14788.0,36.0,0.0024,15
1575,Nov-18,,,,2437.0,4.0,0.0016,,,,12
1576,Nov-18,,,,1835.0,4.0,0.00218,,,,17
1577,Nov-18,,,,7489.0,5.0,0.0006,41301.0,96.0,0.0023,19
1578,Nov-18,436.0,2.0,0.0046,5935.0,1.0,0.00016999999999999999,,,,6
1579,Nov-18,,,,312.0,0.0,0.0,58886.0,153.0,0.0026,24
1580,Nov-18,,,,2875.0,0.0,0.0,,,,9
1581,Nov-18,,,,4976.0,15.0,0.003,,,,14
1582,Nov-18,,,,1831.0,1.0,0.0005,,,,8
1583,Nov-18,,,,3321.0,2.0,0.0006,,,,6
1584,Nov-18,,,,2437.0,0.0,0.0,,,,8
1585,Nov-18,,,,1350.0,1.0,0.0007,,,,14
1586,Nov-18,,,,3553.0,2.0,0.00056,,,,5
1587,Nov-18,,,,5606.0,47.0,0.0084,,,,21
1588,Nov-18,,,,17115.0,41.0,0.0024,2059.0,15.0,0.0073,38
1589,Nov-18,,,,2507.0,3.0,0.0012,,,,11
1590,Nov-18,,,,2351.0,1.0,0.0004,,,,11
1591,Nov-18,,,,17318.0,14.0,0.00081,,,,14
1592,Nov-18,,,,900.0,2.0,0.0022,4970.0,4.0,0.0008,10
1593,Nov-18,171.0,1.0,0.00584,1129.0,4.0,0.0035,,,,11
1594,Nov-18,,,,4251.0,5.0,0.0012,,,,13
1595,Dec-18,,,,3210.0,2.0,0.0006,,,,6
1596,Dec-18,,,,1937.0,2.0,0.001,,,,7
1597,Dec-18,174.0,2.0,0.0115,3253.0,0.0,0.0,,,,5
1598,Dec-18,,,,5175.0,1.0,0.00018999999999999998,,,,13
1599,Dec-18,,,,1916.0,1.0,0.0005200000000000001,,,,15
1600,Dec-18,,,,312.0,0.0,0.0,65602.0,130.0,0.00198,22
1601,Dec-18,,,,6376.0,6.0,0.0009400000000000001,,,,19
1602,Dec-18,,,,2527.0,2.0,0.0008,,,,9
1603,Dec-18,,,,4265.0,30.0,0.00703,,,,13
1604,Dec-18,106.0,1.0,0.0094,2145.0,1.0,0.00047000000000000004,,,,9
1605,Dec-18,,,,2974.0,0.0,0.0,,,,8
1606,Dec-18,230.0,3.0,0.013000000000000001,1596.0,3.0,0.0019,,,,12
1607,Dec-18,,,,1799.0,9.0,0.005,,,,11
1608,Dec-18,,,,15314.0,8.0,0.0005,,,,11
1609,Dec-18,,,,1477.0,2.0,0.0014,,,,23
1610,Dec-18,,,,4391.0,12.0,0.0027,7650.0,18.0,0.0024,21
1611,Dec-18,,,,3748.0,3.0,0.0008,,,,18
1612,Dec-18,,,,3234.0,8.0,0.0025,,,,21
1613,Dec-18,,,,1410.0,0.0,0.0,,,,17
1614,Dec-18,,,,4335.0,2.0,0.0005,,,,11
1615,Dec-18,,,,1892.0,5.0,0.0026,,,,15
1616,Dec-18,,,,3960.0,1.0,0.0003,,,,17
1617,Dec-18,,,,4975.0,12.0,0.0024,,,,20
1618,Dec-18,,,,312.0,0.0,0.0,69917.0,211.0,0.003,22
1619,Dec-18,,,,2199.0,5.0,0.0023,,,,15
1620,Dec-18,,,,5439.0,1.0,0.0002,,,,8
1621,Dec-18,,,,1347.0,3.0,0.0022,,,,14
1622,Dec-18,,,,2398.0,2.0,0.0008,,,,13
1623,Dec-18,,,,2405.0,9.0,0.0037,,,,19
1624,Jan-19,95.0,1.0,0.0105,2563.0,0.0,0.0,,,,9
1625,Jan-19,,,,1743.0,0.0,0.0,,,,12
1626,Jan-19,167.0,0.0,0.0,2466.0,1.0,0.0004,,,,10
1627,Jan-19,,,,1752.0,1.0,0.0006,,,,15
1628,Jan-19,,,,1840.0,0.0,0.0,,,,7
1629,Jan-19,,,,4020.0,4.0,0.001,,,,25
1630,Jan-19,,,,4877.0,11.0,0.0023,,,,15
1631,Jan-19,,,,3757.0,0.0,0.0,,,,5
1632,Jan-19,,,,6134.0,3.0,0.0005,,,,13
1633,Jan-19,151.0,0.0,0.0,2775.0,6.0,0.0022,,,,9
1634,Jan-19,,,,3558.0,1.0,0.0003,,,,7
1635,Jan-19,,,,176.0,0.0,0.0,64548.0,140.0,0.0022,20
1636,Jan-19,,,,2530.0,0.0,0.0,,,,9
1637,Jan-19,,,,3470.0,3.0,0.0009,,,,21
1638,Jan-19,,,,2446.0,2.0,0.0008,,,,11
1639,Jan-19,,,,1975.0,3.0,0.0015,,,,11
1640,Jan-19,,,,5400.0,1.0,0.0002,,,,5
1641,Jan-19,,,,3949.0,1.0,0.0003,,,,8
1642,Jan-19,,,,3385.0,0.0,0.0,,,,9
1643,Jan-19,,,,11160.0,18.0,0.0016,36050.0,68.0,0.0019,17
1644,Jan-19,,,,4721.0,9.0,0.0019,6715.0,33.0,0.0049,22
1645,Jan-19,,,,1350.0,1.0,0.0007,,,,16
1646,Jan-19,,,,2047.0,3.0,0.0015,,,,13
1647,Jan-19,,,,3843.0,3.0,0.0008,,,,5
1648,Jan-19,,,,3705.0,1.0,0.0003,,,,5
1649,Feb-19,,,,311.0,0.0,0.0,71160.0,329.0,0.0046,23
1650,Feb-19,,,,2639.0,1.0,0.0004,,,,8
1651,Feb-19,,,,2649.0,2.0,0.0008,5004.0,31.0,0.0062,18
1652,Feb-19,,,,3062.0,1.0,0.0003,,,,7
1653,Feb-19,,,,3633.0,1.0,0.0003,,,,5
1654,Feb-19,,,,2601.0,1.0,0.0004,,,,8
1655,Feb-19,,,,1563.0,1.0,0.0006,,,,9
1656,Feb-19,,,,3552.0,0.0,0.0,,,,4
1657,Feb-19,204.0,1.0,0.0049,3610.0,1.0,0.0003,,,,6
1658,Feb-19,,,,5517.0,2.0,0.0004,,,,9
1659,Feb-19,,,,1845.0,0.0,0.0,,,,9
1660,Feb-19,,,,13696.0,23.0,0.0017,11723.0,26.0,0.0022,36
1661,Feb-19,,,,3622.0,1.0,0.0003,,,,6
1662,Feb-19,,,,2327.0,2.0,0.0009,,,,10
1663,Feb-19,,,,6386.0,4.0,0.0006,,,,21
1664,Feb-19,,,,6037.0,1.0,0.0002,,,,12
1665,Feb-19,420.0,1.0,0.0024,1959.0,2.0,0.001,,,,10
1666,Feb-19,,,,4033.0,2.0,0.0005,,,,5
1667,Feb-19,,,,1899.0,1.0,0.0005,,,,10
1668,Feb-19,,,,3704.0,2.0,0.0005,,,,9
1669,Feb-19,,,,104.0,0.0,0.0,66165.0,209.0,0.0032,21
1670,Feb-19,,,,3166.0,1.0,0.0003,,,,10
1671,Feb-19,,,,2450.0,4.0,0.0016,,,,11
1672,Feb-19,,,,2714.0,1.0,0.0004,,,,9
1673,Feb-19,,,,3057.0,2.0,0.0007,,,,9
1674,Mar-19,,,,1999.0,2.0,0.001,,,,8
1675,Mar-19,,,,4170.0,20.0,0.0048,,,,14
1676,Mar-19,,,,3182.0,1.0,0.0003,,,,6
1677,Mar-19,,,,1470.0,2.0,0.0014,,,,15
1678,Mar-19,,,,4983.0,2.0,0.0004,,,,10
1679,Mar-19,,,,2442.0,3.0,0.0012,,,,11
1680,Mar-19,,,,2772.0,6.0,0.0022,,,,16
1681,Mar-19,,,,5012.0,7.0,0.0014,,,,18
1682,Mar-19,,,,3743.0,0.0,0.0,,,,8
1683,Mar-19,,,,5684.0,4.0,0.0007,,,,9
1684,Mar-19,,,,1845.0,53.0,0.0287,,,,12
1685,Mar-19,,,,2693.0,4.0,0.0015,,,,7
1686,Mar-19,,,,6014.0,0.0,0.0,,,,13
1687,Mar-19,,,,6789.0,19.0,0.0028,53644.0,121.0,0.0023,21
1688,Mar-19,,,,1229.0,3.0,0.0024,,,,16
1689,Mar-19,70.0,0.0,0.0,961.0,0.0,0.0,,,,8
1690,Mar-19,,,,2361.0,1.0,0.0004,,,,11
1691,Mar-19,,,,204.0,0.0,0.0,70250.0,190.0,0.0027,19
1692,Mar-19,395.0,0.0,0.0,2445.0,0.0,0.0,,,,5
1693,Mar-19,,,,3708.0,0.0,0.0,,,,5
1694,Mar-19,,,,2435.0,6.0,0.0025,,,,11
1695,Mar-19,,,,3388.0,4.0,0.0012,,,,21
1696,Mar-19,,,,4118.0,0.0,0.0,,,,8
1697,Mar-19,,,,2427.0,1.0,0.0004,,,,11
1698,Mar-19,,,,3731.0,2.0,0.0005,,,,4
1699,Mar-19,,,,5394.0,1.0,0.0002,,,,7
1700,Mar-19,,,,6202.0,12.0,0.0019,,,,13
1701,Mar-19,,,,4693.0,6.0,0.0013,,,,9
1702,Apr-19,,,,312.0,0.0,0.0,65115.0,189.0,0.0029,21
1703,Apr-19,,,,2170.0,1.0,0.0005,,,,7
1704,Apr-19,,,,3649.0,5.0,0.0014,,,,17
1705,Apr-19,,,,3139.0,2.0,0.0006,,,,10
1706,Apr-19,,,,1835.0,0.0,0.0,,,,11
1707,Apr-19,,,,3826.0,6.0,0.0016,,,,14
1708,Apr-19,,,,3725.0,0.0,0.0,,,,5
1709,Apr-19,,,,2798.0,0.0,0.0,,,,6
1710,Apr-19,,,,5847.0,5.0,0.0009,,,,17
1711,Apr-19,,,,6124.0,0.0,0.0,,,,5
1712,Apr-19,,,,2895.0,0.0,0.0,,,,5
1713,Apr-19,,,,4769.0,6.0,0.0013,,,,19
1714,Apr-19,,,,2295.0,0.0,0.0,,,,15
1715,Apr-19,320.0,1.0,0.0031,2098.0,1.0,0.0005,,,,8
1716,Apr-19,,,,14334.0,5.0,0.0003,4997.0,33.0,0.0066,20
1717,Apr-19,,,,3024.0,4.0,0.0013,,,,7
1718,Apr-19,,,,3848.0,1.0,0.0003,,,,5
1719,Apr-19,,,,1410.0,0.0,0.0,,,,13
1720,Apr-19,151.0,2.0,0.0132,2532.0,8.0,0.0032,,,,11
1721,Apr-19,,,,450.0,1.0,0.0022,66995.0,152.0,0.0023,20
1722,Apr-19,,,,2461.0,2.0,0.0008,,,,11
1723,Apr-19,,,,3112.0,7.0,0.0022,,,,41
1724,Apr-19,,,,1692.0,0.0,0.0,,,,5
1725,Apr-19,28.0,0.0,0.0,2704.0,2.0,0.0007,,,,5
1726,Apr-19,,,,1294.0,1.0,0.0008,,,,21
1727,Apr-19,,,,6078.0,5.0,0.0008,,,,8
1728,Apr-19,,,,4014.0,11.0,0.0027,,,,17
1729,May-19,,,,5355.0,5.0,0.0009,,,,19
1730,May-19,,,,6285.0,6.0,0.001,,,,23
1731,May-19,,,,3813.0,1.0,0.0003,,,,5
1732,May-19,,,,3944.0,10.0,0.0025,,,,14
1733,May-19,,,,2305.0,14.0,0.0061,,,,14
1734,May-19,,,,4537.0,7.0,0.0015,,,,13
1735,May-19,,,,474.0,0.0,0.0,58568.0,98.0,0.0017,21
1736,May-19,,,,2639.0,2.0,0.0008,,,,7
1737,May-19,,,,2632.0,0.0,0.0,,,,8
1738,May-19,,,,1948.0,0.0,0.0,,,,6
1739,May-19,,,,3545.0,3.0,0.0008,,,,16
